.id	OTU	log2FoldChange	p	padj	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Rank8	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6521	0.695063354863516	0.229286402909508	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Lysinibacillus	__Lysinibacillus_sphaericus	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8580	2.09347789057402	0.0469247596484401	0.732203561522707	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__uncultured	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8881	1.03620321763908	0.0654103190728099	0.877803206226462	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13991	2.87486338007935	0.00257822884365396	0.098013947720349	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13032	-0.22897837889841	0.63276434900793	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13787	0.26406109225901	0.498167044656462	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8386	0.760100784785346	0.243743519079623	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Lysinibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8686	0.953005598953406	0.302759154949141	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Lysinibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.4440	0.0728296544034841	0.598394208294853	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Incertae_Sedis	__Bacillus	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.12806	-0.096607600834067	0.545086319252701	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13352	-0.76447345041949	0.66724079222873	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Sporosarcina	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8384	-0.242079781859718	0.745920754598516	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Lysinibacillus	__Bacillus	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.582	2.43413358171954	0.0043026730392856	0.142981134843952	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.9044	2.5635475140502	0.0290342214609319	0.536850662966336	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.4512	4.01275085928115	5.4262355351804e-05	0.00471693864313505	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.4580	4.56867466075672	2.86045654082609e-06	0.000441688628752534	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.344	1.25404679466635	0.0915455909918946	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.568	2.37818973804912	0.0104480381190864	0.26384302838362	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13440	1.73244822694441	0.153037854399079	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13320	0.739241917191148	0.373233434750755	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11076	-1.02510367656554	0.716023193031656	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.277	-0.0928858770654179	0.796995917904284	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.246	2.60283897420878	2.09246760348607e-05	0.00231242001203855	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10083	-0.804653118377036	0.679922067574987	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.3089	1.10871405915204	0.308454258518363	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.792	0.910562290680176	0.21389817503741	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.489	2.81628875954584	0.000792471375162138	0.0409328692909835	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10918	0.956366650239159	0.391613619997378	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.967	1.55977117484104	0.0644269773051611	0.870940253444274	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	__Paenibacillus_mucilaginosus	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8378	0.685764360646752	0.369512382932487	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.818	2.68196211909705	0.0110058984804129	0.268205279891909	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.4864	1.32736672180807	0.136859497981954	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.2398	0.274466826997158	0.49640590005591	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.713	2.72254245599593	0.00314688991783025	0.114152831217781	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Brevibacillus	__Brevibacillus_reuszeri	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.987	1.62687475066311	0.130524286226403	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Cohnella	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.9558	-0.113618218788966	0.5870147561127	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13759	0.63553223622038	0.44986446504117	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11951	-0.862375018540975	0.907537457409751	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.500	-0.100937189746729	0.732464251198865	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.4852	-1.1397583204871	0.75619411039252	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Paenibacillaceae	__Paenibacillus	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.1655	-1.16266635868478	0.861435599202061	1	Bacteria	__Actinobacteria	__Streptosporangiales	__Streptosporangiaceae	__Microbispora	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.493	-0.999626427863099	0.980552324012141	1	Bacteria	__Actinobacteria	__Micromonosporales	__Micromonosporaceae	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.12921	0.188828216386099	0.51960526757115	1	Bacteria	__Actinobacteria	__Pseudonocardiales	__Pseudonocardiaceae	__Pseudonocardia	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6878	-0.584149351792602	0.88603569645114	1	Bacteria	__Actinobacteria	__Pseudonocardiales	__Pseudonocardiaceae	__Pseudonocardia	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11053	-0.455676119504778	0.849687696652328	1	Bacteria	__Actinobacteria	__Pseudonocardiales	__Pseudonocardiaceae	__Pseudonocardia	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.665	0.45287164109924	0.417022890898136	1	Bacteria	__Actinobacteria	__Pseudonocardiales	__Pseudonocardiaceae	__Actinomycetospora	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.3550	0.0887848060955299	0.539748443192034	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Kribbella	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.3659	0.410839553337551	0.454127763077188	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Marmoricola	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.726	-1.78740866167623	0.99932423403553	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Propionibacteriaceae	__Microlunatus	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.5846	-0.82487320091146	0.901356044545745	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Nocardioides	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6903	1.37250747997804	0.0665105920840792	0.877803206226462	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Nocardioides	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.7133	-0.376442459344115	0.688550720931789	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Nocardioides	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.515	2.3667926943931	0.0317437750002702	0.582418605410363	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Nocardioides	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.73	0.904217536591969	0.0706764030128134	0.895611378978372	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Nocardioides	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.516	0.142200546617919	0.573104348063366	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	__Nocardioides	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10410	-1.10773625640524	0.990423871682755	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.9651	-0.838481399259491	0.830724220055604	1	Bacteria	__Actinobacteria	__Propionibacteriales	__Nocardioidaceae	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6546	-0.269825027115609	0.637107127175956	1	Bacteria	__Actinobacteria	__Corynebacteriales	__Mycobacteriaceae	__Mycobacterium	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6217	-0.698565557251275	0.846215862134116	1	Bacteria	__Actinobacteria	__Corynebacteriales	__Mycobacteriaceae	__Mycobacterium	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.23	1.7518560205332	0.00012564200481434	0.00918539702888835	Bacteria	__Actinobacteria	__Corynebacteriales	__Nocardiaceae	__Rhodococcus	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10526	-0.379671817525041	0.680771226381649	1	Bacteria	__Actinobacteria	__Corynebacteriales	__Nocardiaceae	__Rhodococcus	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6135	-0.326347219635357	0.840989760994963	1	Bacteria	__Actinobacteria	__Frankiales	__Geodermatophilaceae	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6102	0.697666578647746	0.260750751794424	1	Bacteria	__Actinobacteria	__Frankiales	__Nakamurellaceae	__Nakamurella	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.720	0.125135953890672	0.540620458631393	1	Bacteria	__Actinobacteria	__Frankiales	__Nakamurellaceae	__Nakamurella	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8626	0.0546502882519284	0.678286243852784	1	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11	2.33986185356852	5.77621769645486e-06	0.000784245328387243	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.12724	-0.824002542127903	0.997032376513533	1	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.13376	-0.0998163959461542	0.721805890462654	1	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.2171	1.27589302640303	0.0280943901403287	0.52733662574059	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11629	-1.98799859610984	0.99331135589836	1	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.5772	-0.844504457918792	0.997796480385572	1	Bacteria	__Actinobacteria	__Streptomycetales	__Streptomycetaceae	__Streptomyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.7808	-0.228357863559271	0.82392748504402	1	Bacteria	__Actinobacteria	__Micrococcales	__Intrasporangiaceae	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10320	-0.265943263614742	0.806019763964898	1	Bacteria	__Actinobacteria	__Micrococcales	__Intrasporangiaceae	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11768	0.114327753098335	0.583681951046789	1	Bacteria	__Actinobacteria	__Micrococcales	__Intrasporangiaceae	__Janibacter	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6810	2.43194096403947	0.0132970250980476	0.302921942006073	Bacteria	__Actinobacteria	__Micrococcales	__Intrasporangiaceae	__Phycicoccus	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.4128	0.971980577235125	0.309229907454839	1	Bacteria	__Actinobacteria	__Micrococcales	__Intrasporangiaceae	__Oryzihumus	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8723	-1.04468415444703	0.958248371394431	1	Bacteria	__Actinobacteria	__Micrococcales	__Promicromonosporaceae	__Isoptericola	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11812	-1.90604327233006	0.89293837524686	1	Bacteria	__Actinobacteria	__Micrococcales	__Promicromonosporaceae	__Promicromonospora	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.159	0.397723864392792	0.387450309402647	1	Bacteria	__Actinobacteria	__Micrococcales	__Promicromonosporaceae	__Cellulosimicrobium_	__Cellulomonas	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8240	-0.205735972093958	0.834838925785891	1	Bacteria	__Actinobacteria	__Micrococcales	__Microbacteriaceae	__Agromyces	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.9715	-0.578430110241551	0.793271952229062	1	Bacteria	__Actinobacteria	__Micrococcales	__Microbacteriaceae	__Zimmermannella	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.3	1.16760330134325	0.000910604313214873	0.0446102236741966	Bacteria	__Actinobacteria	__Micrococcales	__Micrococcaceae	__Arthrobacter	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8909	-1.27804140099771	0.997061461439279	1	Bacteria	__Actinobacteria	__Micrococcales	__Micrococcaceae	__Arthrobacter	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10290	0.50943265155838	0.37303925298016	1	Bacteria	__Actinobacteria	__Micrococcales	__Micrococcaceae	__Arthrobacter	__Arthrobacter_agilis	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.1844	-0.224948256584237	0.663739857283939	1	Bacteria	__Actinobacteria	__Micrococcales	__Micrococcaceae	__Arthrobacter	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.1128	1.83507296375332	0.124645694253356	1	Bacteria	__Actinobacteria	__Rubrobacteria	__Rubrobacterales	__Rubrobacteriaceae	__Rubrobacter	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.739	0.157222863350668	0.524429466770115	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.5039	-0.632295601295451	0.831517879022564	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.1334	-0.327986687710078	0.764202318095636	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.10221	-1.94569279132118	0.998029630451836	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.855	-0.177678503742978	0.609984685778833	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.627	-0.866300155756373	0.880711465847015	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.391	0.307642164664935	0.485837770213466	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Gaiellales	__uncultured	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.12073	-0.898097539932693	0.917797004003996	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Solirubrobacterales	__0319-6M6	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.2937	0.0431365585339427	0.576715632917491	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Solirubrobacterales	__0319-6M6	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.6746	0.560299687998789	0.415855679816544	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Solirubrobacterales	__YNPFFP1	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.11546	-2.05891541943278	0.995034517690262	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Solirubrobacterales	__Patulibacteraceae	__Patulibacter	__uncultured_bacterium	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.551	-0.597467557617569	0.825480871891377	1	Bacteria	__Actinobacteria	__Thermoleophilia	__Solirubrobacterales	__480-2	__uncultured_bacterium	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.8584	-1.11388073311492	0.925620990731665	1	Bacteria	__Actinobacteria	__MB-A2-108	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
(substrate=='12C-Con' & day=='3') | (substrate=='13C-Glu' & day == '3')	OTU.1005	-0.178600519991694	0.672308736696346	1	Bacteria	__Actinobacteria	__MB-A2-108	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.3	all	0.25
